http://data.lod2.eu/scoreboard/ds/indicator/i_iuse_RF_GE1__ind	% of disadvantaged people who are regular internet users (at least once a week)	CT.NET.RIUS.DP.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iusell_IND_TOTAL__ind	% of population selling goods or services online (e.g. via auctions)	CT.SEL.POPU.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iusell_IND_TOTAL__ind_iu3	% of internet users selling goods or services online (e.g. via auctions)	CT.SEL.IUSE.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iusnet_IND_TOTAL__ind	% of population participating in social networks	CT.SNET.POPU.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iusnet_IND_TOTAL__ind_iu3	% of internet users participating in social networks, over the internet, last 3 months	CT.SNET.IUSE.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iuupl_IND_TOTAL__ind	% of population uploading self-created content to be shared	CT.USC.POPU.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iuupl_IND_TOTAL__ind_iu3	% of internet users uploading self-created content to be shared	CT.USE.IUSE.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iuvote_IND_TOTAL__ind	% of population taking part in on-line consultations or voting to define civic or political issues	CT.OCV.POPU.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iuvote_IND_TOTAL__ind_iu3	% of internet users taking part in on-line consultations or voting to define civic or political issues	CT.OCV.IUSE.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_iux_IND_TOTAL__ind	% of population who have never used the internet	CT.NOI.POPU.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_skedu_y16_24__ind	% of individuals aged 16-24 who have obtained ICT skills through formal educational institutions	CT.ICT.1624.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/i_skedu_y25_54__ind	% of individuals aged 25-54 who have obtained ICT skills through formal educational institutions	CT.ICT.2554.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/mbb_3gcov_TOTAL_POP__pop	3G coverage (supply as a % of total population)	CT.3GC.POPU.TL.ZS
http://data.lod2.eu/scoreboard/ds/indicator/mbb_penet_TOTAL_MBB_lines100_pop	Mobile broadband take-up - Penetration of dedicated data service cards/modems/keys only	CT.MBB.PENE
http://data.lod2.eu/scoreboard/ds/indicator/mob_arpm_TOTAL_MOB_euro	Average Revenue per Minute in Retail Mobile Voice Communications	CT.MOB.ARPM
http://data.lod2.eu/scoreboard/ds/indicator/mob_arpu_TOTAL_MOB_euro	Average Revenue per User (arpu) in the Retail Mobile Market	CT.MOB.ARPU
http://data.lod2.eu/scoreboard/ds/indicator/mob_ms_TOTAL_MOB__subs	Mobile take-up - market share of leading operator (in % of active SIM cards)	CT.MOB.SHAR
http://data.lod2.eu/scoreboard/ds/indicator/mob_penet_TOTAL_MOB_subs100_pop	Mobile take-up - Penetration (active SIM cards/100 people)	CT.MOB.PENE
http://data.lod2.eu/scoreboard/ds/indicator/mob_subs_TOTAL_MOB_nbr_subs	Mobile take-up - total number of lines (SIM cards)	CT.MOB.SIMC
http://data.lod2.eu/scoreboard/ds/indicator/tel_inv_TOTAL_TELECOM_million_euro	Total investment in networks by the electronic communications sector	CT.NET.INVE
http://data.lod2.eu/scoreboard/ds/indicator/tel_invrev_TOTAL_TELECOM__revenue	Total investment in networks as a percentage of total revenues	CT.NET.INVE.TR.ZS
http://data.lod2.eu/scoreboard/ds/indicator/tel_rev_TOTAL_TELECOM_million_euro	Total revenues of the electronic communications sector	CT.REV.ECSE
http://data.lod2.eu/scoreboard/ds/year/2001	2001	UN.UND.UNDE
http://data.lod2.eu/scoreboard/ds/year/2002	2002	UN.UND.UNDE
http://data.lod2.eu/scoreboard/ds/year/2003	2003	UN.UND.UNDE
http://data.lod2.eu/scoreboard/ds/year/2004	2004	UN.UND.UNDE
http://data.lod2.eu/scoreboard/ds/year/2005	2005	UN.UND.UNDE
http://data.lod2.eu/scoreboard/ds/year/2006	2006	UN.UND.UNDE
http://data.lod2.eu/scoreboard/ds/year/2007	2007	UN.UND.UNDE
http://data.lod2.eu/scoreboard/ds/year/2008	2008	UN.UND.UNDE
http://data.lod2.eu/scoreboard/ds/year/2009	2009	UN.UND.UNDE
http://data.lod2.eu/scoreboard/ds/year/2010	2010	UN.UND.UNDE
http://data.lod2.eu/scoreboard/ds/year/2011	2011	UN.UND.UNDE
http://data.lod2.eu/scoreboard/ds/year/2012	2012	UN.UND.UNDE
