Lackendorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10824
Unterfrauenhaid	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10825
Unterrabnitz-Schwendgraben	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10826
Weingraben	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10827
Oberloisdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10800/10828
Oberwart	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900
Bad Tatzmannsdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10901
Bernstein	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10902
Deutsch Schützen-Eisenberg	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10903
Grafenschachen	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10904
Großpetersdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10905
Hannersdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10906
Kemeten	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10907
Kohfidisch	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10908
Litzelsdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10909
Loipersdorf-Kitzladen	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10910
Mariasdorf	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10911
Markt Allhau	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10912
Markt Neuhodis	http://ogd.ifs.tuwien.ac.at/vienna/geo/AUT/Burgenland/10900/10913
