ALTMARKKR.SALZWEDEL	http://bwd.eea.europa.eu/resource/provinces/DEALTMARKKR.SALZWEDEL	World/tmp/ALTMARKKR.SALZWEDEL	non-administrative-area
ALTOETTING	http://bwd.eea.europa.eu/resource/provinces/DEALTOETTING	World/tmp/ALTOETTING	non-administrative-area
ALZEY-WORMS	http://bwd.eea.europa.eu/resource/provinces/DEALZEY-WORMS	Germany/Rheinland-Pfalz/Rheinhessen-Pfalz/Alzey-Worms	non-administrative-area
AMMERLAND	http://bwd.eea.europa.eu/resource/provinces/DEAMMERLAND	Germany/Niedersachsen/Weser-Ems/Ammerland	non-administrative-area
ANHALT-BITTERFELD	http://bwd.eea.europa.eu/resource/provinces/DEANHALT-BITTERFELD	Germany/Sachsen-Anhalt/Anhalt-Bitterfeld	non-administrative-area
ANNABERG	http://bwd.eea.europa.eu/resource/provinces/DEANNABERG	World/tmp/ANNABERG	non-administrative-area
ANSBACH	http://bwd.eea.europa.eu/resource/provinces/DEANSBACH	Germany/Bayern/Mittelfranken/Ansbach	non-administrative-area
ASCHAFFENBURG	http://bwd.eea.europa.eu/resource/provinces/DEASCHAFFENBURG	Germany/Bayern/Unterfranken/Aschaffenburg	non-administrative-area
ASCHAFFENBURG	http://bwd.eea.europa.eu/resource/provinces/DEASCHAFFENBURG,%20LANDKREIS	Germany/Bayern/Unterfranken/Aschaffenburg	non-administrative-area
AUE-SCHWARZENBERG	http://bwd.eea.europa.eu/resource/provinces/DEAUE-SCHWARZENBERG	World/tmp/AUE-SCHWARZENBERG	non-administrative-area
AUGSBURG	http://bwd.eea.europa.eu/resource/provinces/DEAUGSBURG(KRFR.STADT)	Germany/Bayern/Schwaben/Augsburg	non-administrative-area
AURICH	http://bwd.eea.europa.eu/resource/provinces/DEAURICH	Germany/Niedersachsen/Weser-Ems/Aurich	non-administrative-area
BAD DOBERAN	http://bwd.eea.europa.eu/resource/provinces/DEBAD%20DOBERAN	Germany/Mecklenburg-Vorpommern/BadDoberan	non-administrative-area
BAD DUERKHEIM	http://bwd.eea.europa.eu/resource/provinces/DEBAD%20DUERKHEIM	World/tmp/BADDUERKHEIM	non-administrative-area
