ALTENBURGER LAND	http://bwd.eea.europa.eu/resource/provinces/DEALTENBURGER%20LAND	Germany/Thuringia/AltenburgerLand	Altenburger Land	administrative-area
ALTENKIRCHEN	http://bwd.eea.europa.eu/resource/provinces/DEALTENKIRCHEN	Germany/Rhineland-Palatinate/Koblenz/Altenkirchen	Altenkirchen	non-administrative-area
ALTMARKKR.SALZWEDEL	http://bwd.eea.europa.eu/resource/provinces/DEALTMARKKR.SALZWEDEL	Germany/Saxony-Anhalt/AltmarkkreisSalzwedel	Altmarkkreis Salzwedel	administrative-area
ALTOETTING	http://bwd.eea.europa.eu/resource/provinces/DEALTOETTING	undefined/ALTOETTING	ALTOETTING	non-administrative-area
ALZEY-WORMS	http://bwd.eea.europa.eu/resource/provinces/DEALZEY-WORMS	Germany/Rhineland-Palatinate/Alzey-Worms	Alzey-Worms	administrative-area
AMMERLAND	http://bwd.eea.europa.eu/resource/provinces/DEAMMERLAND	Germany/LowerSaxony/Ammerland	Ammerland	administrative-area
ANHALT-BITTERFELD	http://bwd.eea.europa.eu/resource/provinces/DEANHALT-BITTERFELD	Germany/Saxony-Anhalt/Anhalt-Bitterfeld	Anhalt-Bitterfeld	administrative-area
ANNABERG	http://bwd.eea.europa.eu/resource/provinces/DEANNABERG	undefined/ANNABERG	ANNABERG	non-administrative-area
ANSBACH	http://bwd.eea.europa.eu/resource/provinces/DEANSBACH	Germany/Bavaria/MiddleFranconia/Ansbach	Ansbach	administrative-area
ASCHAFFENBURG	http://bwd.eea.europa.eu/resource/provinces/DEASCHAFFENBURG	Germany/Bavaria/LowerFranconia/Aschaffenburg	Aschaffenburg	administrative-area
ASCHAFFENBURG	http://bwd.eea.europa.eu/resource/provinces/DEASCHAFFENBURG,%20LANDKREIS	Germany/Bavaria/LowerFranconia/Aschaffenburg	Aschaffenburg	administrative-area
AUE-SCHWARZENBERG	http://bwd.eea.europa.eu/resource/provinces/DEAUE-SCHWARZENBERG	undefined/AUE-SCHWARZENBERG	AUE-SCHWARZENBERG	non-administrative-area
AUGSBURG	http://bwd.eea.europa.eu/resource/provinces/DEAUGSBURG(KRFR.STADT)	Germany/Bavaria/Swabia/Augsburg	Augsburg	administrative-area
AURICH	http://bwd.eea.europa.eu/resource/provinces/DEAURICH	Germany/LowerSaxony/Aurich	Aurich	administrative-area
BAD DOBERAN	http://bwd.eea.europa.eu/resource/provinces/DEBAD%20DOBERAN	Germany/Mecklenburg-Vorpommern/BadDoberan	Bad Doberan	administrative-area
BAD DUERKHEIM	http://bwd.eea.europa.eu/resource/provinces/DEBAD%20DUERKHEIM	Germany/Rhineland-Palatinate/BadDürkheim	Bad Dürkheim	administrative-area
BAD KISSINGEN	http://bwd.eea.europa.eu/resource/provinces/DEBAD%20KISSINGEN	Germany/Bavaria/LowerFranconia/BadKissingen	Bad Kissingen	administrative-area
BAD TOELZ-WOLFRATSH.	http://bwd.eea.europa.eu/resource/provinces/DEBAD%20TOELZ-WOLFRATSH.	Germany/Bavaria/UpperBavaria/BadTölz-Wolfratshausen	Bad Tölz-Wolfratshausen	administrative-area
BAMBERG	http://bwd.eea.europa.eu/resource/provinces/DEBAMBERG	Germany/Bavaria/UpperFranconia/Bamberg	Bamberg	administrative-area
BARNIM	http://bwd.eea.europa.eu/resource/provinces/DEBARNIM	Germany/Brandenburg/Barnim	Barnim	administrative-area
BAUTZEN	http://bwd.eea.europa.eu/resource/provinces/DEBAUTZEN	Germany/Saxony/Dresden/Bautzen	Bautzen	administrative-area
BERCHTESGADENER LAND	http://bwd.eea.europa.eu/resource/provinces/DEBERCHTESGADENER%20LAND	Germany/Bavaria/UpperBavaria/BerchtesgadenerLand	Berchtesgadener Land	administrative-area
